,transaction_id,user_id,transaction_amount,transaction_time,is_fraud,payment_method_Bank Transfer,payment_method_Credit Card,payment_method_Cryptocurrency,payment_method_Debit Card,payment_method_PayPal,user_location_Chicago,user_location_Houston,user_location_Los Angeles,user_location_New York,user_location_San Francisco,device_type_Android,device_type_Linux Machine,device_type_MacBook,device_type_Windows PC,device_type_iPhone,hour,day_of_week
481,482,1606,466.9945458999044,2025-01-21 01:00:00,0,False,False,True,False,False,False,False,True,False,False,False,False,False,True,False,1,1
482,483,1098,4587.394741556592,2025-01-21 02:00:00,1,False,False,False,False,True,False,False,False,True,False,False,False,True,False,False,2,1
483,484,1699,692.7249682856174,2025-01-21 03:00:00,0,False,False,False,True,False,True,False,False,False,False,True,False,False,False,False,3,1
484,485,1992,4751.684395565804,2025-01-21 04:00:00,0,False,False,False,False,True,False,True,False,False,False,False,False,True,False,False,4,1
485,486,1115,2235.568807060199,2025-01-21 05:00:00,0,False,True,False,False,False,False,True,False,False,False,True,False,False,False,False,5,1
486,487,1190,933.813314904712,2025-01-21 06:00:00,0,False,False,False,False,True,False,False,False,False,True,True,False,False,False,False,6,1
487,488,1252,2714.085727418007,2025-01-21 07:00:00,0,False,False,False,True,False,False,False,False,False,True,False,False,True,False,False,7,1
488,489,1980,4365.999721023278,2025-01-21 08:00:00,0,False,False,True,False,False,False,False,False,False,True,False,True,False,False,False,8,1
489,490,1927,3663.80218318371,2025-01-21 09:00:00,0,False,False,False,True,False,False,True,False,False,False,False,False,True,False,False,9,1
490,491,1982,4034.740127828634,2025-01-21 10:00:00,0,True,False,False,False,False,False,False,False,False,True,False,False,False,True,False,10,1
491,492,1160,3297.32899988648,2025-01-21 11:00:00,0,False,False,False,True,False,False,False,False,True,False,False,False,True,False,False,11,1
492,493,1255,3464.460056944084,2025-01-21 12:00:00,0,True,False,False,False,False,False,True,False,False,False,False,True,False,False,False,12,1
493,494,1322,4247.486301310943,2025-01-21 13:00:00,0,False,True,False,False,False,False,False,False,True,False,False,True,False,False,False,13,1
494,495,1127,1255.843364207338,2025-01-21 14:00:00,0,True,False,False,False,False,False,False,True,False,False,True,False,False,False,False,14,1
495,496,1017,2452.230568579271,2025-01-21 15:00:00,0,False,True,False,False,False,False,False,False,False,True,False,True,False,False,False,15,1
496,497,1792,1113.835114679815,2025-01-21 16:00:00,0,False,True,False,False,False,False,False,False,False,True,False,False,True,False,False,16,1
497,498,1734,4938.463359903269,2025-01-21 17:00:00,0,False,False,True,False,False,False,False,True,False,False,False,False,False,True,False,17,1
498,499,1565,4720.8561050362,2025-01-21 18:00:00,0,False,False,False,True,False,False,False,True,False,False,False,True,False,False,False,18,1
499,500,1569,206.7397887288444,2025-01-21 19:00:00,0,False,False,True,False,False,False,True,False,False,False,False,False,False,False,True,19,1
500,501,1322,3530.820110853285,2025-01-21 20:00:00,0,False,False,False,True,False,False,False,True,False,False,True,False,False,False,False,20,1
501,502,1871,4626.989103904172,2025-01-21 21:00:00,0,False,False,False,True,False,False,False,False,False,True,True,False,False,False,False,21,1
502,503,1685,911.0709721853943,2025-01-21 22:00:00,0,False,False,False,True,False,False,False,True,False,False,False,False,False,True,False,22,1
503,504,1791,2844.046700457621,2025-01-21 23:00:00,0,False,False,False,False,True,False,False,False,True,False,False,False,False,True,False,23,1
504,505,1625,4578.286604964329,2025-01-22 00:00:00,0,False,False,False,True,False,False,False,False,True,False,False,True,False,False,False,0,2
505,506,1287,179.3904331431362,2025-01-22 01:00:00,0,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,1,2
506,507,1942,3490.127133561731,2025-01-22 02:00:00,1,False,False,False,True,False,True,False,False,False,False,True,False,False,False,False,2,2
507,508,1853,1493.771546789028,2025-01-22 03:00:00,0,False,False,True,False,False,False,True,False,False,False,False,True,False,False,False,3,2
508,509,1662,4622.737014928886,2025-01-22 04:00:00,0,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,4,2
509,510,1961,4855.580643375185,2025-01-22 05:00:00,0,False,True,False,False,False,False,False,False,True,False,False,False,False,False,True,5,2
510,511,1638,4721.889780676035,2025-01-22 06:00:00,0,False,False,True,False,False,False,False,True,False,False,True,False,False,False,False,6,2
511,512,1154,2376.328941120744,2025-01-22 07:00:00,0,True,False,False,False,False,False,False,False,True,False,False,False,True,False,False,7,2
512,513,1489,4311.592828436674,2025-01-22 08:00:00,0,True,False,False,False,False,False,False,False,True,False,False,False,True,False,False,8,2
513,514,1385,4224.301498690002,2025-01-22 09:00:00,1,True,False,False,False,False,False,False,False,True,False,True,False,False,False,False,9,2
514,515,1985,1602.311361483846,2025-01-22 10:00:00,0,False,False,False,True,False,False,True,False,False,False,False,False,True,False,False,10,2
515,516,1784,4146.28821601188,2025-01-22 11:00:00,0,True,False,False,False,False,False,True,False,False,False,False,False,False,True,False,11,2
516,517,1103,194.6680972303082,2025-01-22 12:00:00,0,False,True,False,False,False,True,False,False,False,False,False,False,False,False,True,12,2
517,518,1928,2985.386693625445,2025-01-22 13:00:00,0,False,False,False,False,True,False,True,False,False,False,False,False,True,False,False,13,2
518,519,1392,1157.744098065638,2025-01-22 14:00:00,0,False,False,True,False,False,False,False,True,False,False,False,False,True,False,False,14,2
519,520,1810,611.6287600286213,2025-01-22 15:00:00,1,False,False,True,False,False,False,False,False,False,True,False,False,False,False,True,15,2
520,521,1245,393.9964761297537,2025-01-22 16:00:00,0,False,False,False,False,True,True,False,False,False,False,False,False,False,True,False,16,2
521,522,1175,3484.480991631917,2025-01-22 17:00:00,0,False,False,False,False,True,True,False,False,False,False,False,False,False,False,True,17,2
522,523,1038,1705.97606920265,2025-01-22 18:00:00,0,False,False,False,True,False,True,False,False,False,False,False,False,True,False,False,18,2
523,524,1476,3626.58618992852,2025-01-22 19:00:00,0,True,False,False,False,False,False,False,False,False,True,False,True,False,False,False,19,2
524,525,1681,336.1281405867225,2025-01-22 20:00:00,0,False,True,False,False,False,False,True,False,False,False,True,False,False,False,False,20,2
525,526,1758,1583.298785774746,2025-01-22 21:00:00,0,False,False,False,False,True,False,False,False,False,True,False,False,True,False,False,21,2
526,527,1537,2702.061548952933,2025-01-22 22:00:00,0,False,False,False,True,False,False,False,True,False,False,False,True,False,False,False,22,2
527,528,1866,3955.708592546428,2025-01-22 23:00:00,0,False,False,True,False,False,False,True,False,False,False,False,False,False,True,False,23,2
528,529,1817,1600.574989631029,2025-01-23 00:00:00,0,False,True,False,False,False,False,False,False,True,False,False,False,False,True,False,0,3
529,530,1920,3133.197968420675,2025-01-23 01:00:00,0,True,False,False,False,False,False,False,True,False,False,True,False,False,False,False,1,3
530,531,1407,4431.028963698574,2025-01-23 02:00:00,0,False,False,False,True,False,False,False,False,True,False,True,False,False,False,False,2,3
531,532,1524,3083.1573090297,2025-01-23 03:00:00,0,False,True,False,False,False,False,False,True,False,False,False,False,False,False,True,3,3
532,533,1827,1172.467779020632,2025-01-23 04:00:00,0,False,False,True,False,False,False,True,False,False,False,True,False,False,False,False,4,3
533,534,1505,131.7598999671247,2025-01-23 05:00:00,0,False,False,True,False,False,True,False,False,False,False,False,False,False,True,False,5,3
534,535,1902,4351.79338076564,2025-01-23 06:00:00,0,False,True,False,False,False,False,False,False,True,False,False,False,False,True,False,6,3
535,536,1824,116.1343601434318,2025-01-23 07:00:00,0,False,False,False,True,False,False,False,False,True,False,True,False,False,False,False,7,3
536,537,1035,4374.761346694155,2025-01-23 08:00:00,0,False,False,False,False,True,False,False,False,True,False,True,False,False,False,False,8,3
537,538,1684,2649.396298795788,2025-01-23 09:00:00,0,False,False,False,False,True,False,False,False,False,True,False,False,False,False,True,9,3
538,539,1019,4695.947815579352,2025-01-23 10:00:00,0,True,False,False,False,False,False,False,True,False,False,True,False,False,False,False,10,3
539,540,1320,3995.92834651059,2025-01-23 11:00:00,0,False,False,False,False,True,False,False,True,False,False,False,True,False,False,False,11,3
540,541,1775,4989.691211561354,2025-01-23 12:00:00,0,False,False,False,True,False,False,False,False,False,True,True,False,False,False,False,12,3
541,542,1511,1760.051959104034,2025-01-23 13:00:00,0,False,False,True,False,False,False,False,False,False,True,False,False,False,False,True,13,3
542,543,1399,3838.269561766323,2025-01-23 14:00:00,0,False,False,False,False,True,False,False,False,True,False,False,False,False,True,False,14,3
543,544,1653,2015.635258910118,2025-01-23 15:00:00,0,False,True,False,False,False,False,False,False,True,False,False,True,False,False,False,15,3
544,545,1971,2404.579345316505,2025-01-23 16:00:00,0,False,False,False,True,False,False,True,False,False,False,False,False,False,False,True,16,3
545,546,1882,3141.252261459667,2025-01-23 17:00:00,0,False,False,False,True,False,True,False,False,False,False,False,False,False,False,True,17,3
546,547,1470,4369.64879978983,2025-01-23 18:00:00,0,False,False,False,False,True,True,False,False,False,False,False,False,True,False,False,18,3
547,548,1142,4920.576511304483,2025-01-23 19:00:00,0,False,False,True,False,False,False,False,False,True,False,False,False,False,True,False,19,3
548,549,1091,3843.684335183946,2025-01-23 20:00:00,0,True,False,False,False,False,True,False,False,False,False,True,False,False,False,False,20,3
549,550,1353,2094.656243014996,2025-01-23 21:00:00,0,False,False,False,False,True,False,False,False,True,False,False,True,False,False,False,21,3
550,551,1833,2112.57144136258,2025-01-23 22:00:00,0,False,False,True,False,False,False,True,False,False,False,False,False,True,False,False,22,3
551,552,1799,3690.535684928569,2025-01-23 23:00:00,0,False,False,False,False,True,False,True,False,False,False,False,False,True,False,False,23,3
552,553,1726,1201.497957383829,2025-01-24 00:00:00,0,False,False,True,False,False,True,False,False,False,False,False,False,False,False,True,0,4
553,554,1958,561.2658245256594,2025-01-24 01:00:00,0,False,False,True,False,False,False,False,False,False,True,True,False,False,False,False,1,4
554,555,1853,1779.564566627475,2025-01-24 02:00:00,0,False,True,False,False,False,False,True,False,False,False,False,True,False,False,False,2,4
555,556,1050,1443.322568353868,2025-01-24 03:00:00,0,False,False,False,False,True,False,False,False,True,False,False,False,False,True,False,3,4
556,557,1664,1488.57752107539,2025-01-24 04:00:00,0,False,True,False,False,False,False,True,False,False,False,False,False,False,True,False,4,4
557,558,1697,1175.702677739051,2025-01-24 05:00:00,0,False,True,False,False,False,True,False,False,False,False,False,True,False,False,False,5,4
558,559,1574,220.0450162854458,2025-01-24 06:00:00,0,False,False,False,False,True,False,True,False,False,False,False,False,True,False,False,6,4
559,560,1189,99.19093431973491,2025-01-24 07:00:00,0,True,False,False,False,False,False,False,True,False,False,False,False,True,False,False,7,4
560,561,1124,4938.734724782797,2025-01-24 08:00:00,0,False,False,False,True,False,False,True,False,False,False,False,False,False,False,True,8,4
561,562,1149,2144.587937341953,2025-01-24 09:00:00,0,False,False,False,False,True,False,False,False,False,True,True,False,False,False,False,9,4
562,563,1313,1927.789969326812,2025-01-24 10:00:00,0,True,False,False,False,False,False,False,False,False,True,False,False,False,True,False,10,4
563,564,1569,3401.439940638419,2025-01-24 11:00:00,0,True,False,False,False,False,False,True,False,False,False,False,True,False,False,False,11,4
564,565,1341,1099.08690044667,2025-01-24 12:00:00,1,False,False,False,True,False,False,True,False,False,False,True,False,False,False,False,12,4
565,566,1304,4750.306307911625,2025-01-24 13:00:00,0,False,False,True,False,False,False,True,False,False,False,True,False,False,False,False,13,4
566,567,1691,3933.861621933605,2025-01-24 14:00:00,0,True,False,False,False,False,False,False,True,False,False,False,False,False,False,True,14,4
567,568,1681,456.160901538175,2025-01-24 15:00:00,0,False,True,False,False,False,False,False,False,True,False,False,True,False,False,False,15,4
568,569,1837,2093.728071166793,2025-01-24 16:00:00,0,False,False,False,True,False,False,False,False,True,False,False,False,True,False,False,16,4
569,570,1782,4396.800354735202,2025-01-24 17:00:00,0,False,False,False,True,False,True,False,False,False,False,False,False,False,True,False,17,4
570,571,1053,4724.212791234138,2025-01-24 18:00:00,0,False,False,True,False,False,False,False,False,True,False,False,False,True,False,False,18,4
571,572,1443,2342.33354113685,2025-01-24 19:00:00,0,False,True,False,False,False,False,False,True,False,False,False,False,True,False,False,19,4
572,573,1612,3070.922832161431,2025-01-24 20:00:00,0,False,False,True,False,False,False,False,False,False,True,False,False,False,False,True,20,4
573,574,1992,843.4993909994554,2025-01-24 21:00:00,0,True,False,False,False,False,False,False,False,True,False,False,True,False,False,False,21,4
574,575,1263,4955.931444423513,2025-01-24 22:00:00,0,True,False,False,False,False,False,True,False,False,False,False,False,False,False,True,22,4
575,576,1052,1166.041789903383,2025-01-24 23:00:00,0,False,False,True,False,False,False,True,False,False,False,False,False,False,False,True,23,4
576,577,1571,4714.231552934277,2025-01-25 00:00:00,0,False,False,False,True,False,False,True,False,False,False,False,True,False,False,False,0,5
577,578,1619,3251.736778471919,2025-01-25 01:00:00,1,True,False,False,False,False,False,False,False,False,True,False,False,False,False,True,1,5
578,579,1004,3042.606606445507,2025-01-25 02:00:00,0,True,False,False,False,False,False,True,False,False,False,True,False,False,False,False,2,5
579,580,1102,2568.315669972378,2025-01-25 03:00:00,0,False,True,False,False,False,False,False,True,False,False,False,False,False,False,True,3,5
580,581,1195,1161.042360471616,2025-01-25 04:00:00,0,True,False,False,False,False,False,False,False,True,False,False,False,False,True,False,4,5
581,582,1773,890.8748797074862,2025-01-25 05:00:00,0,False,False,False,False,True,False,False,False,True,False,False,False,False,False,True,5,5
582,583,1876,1110.226183260175,2025-01-25 06:00:00,0,False,False,True,False,False,True,False,False,False,False,False,False,False,True,False,6,5
583,584,1991,940.3269280998301,2025-01-25 07:00:00,0,False,True,False,False,False,True,False,False,False,False,False,True,False,False,False,7,5
584,585,1883,3900.126523098099,2025-01-25 08:00:00,0,False,False,False,False,True,False,False,False,True,False,False,False,False,True,False,8,5
585,586,1349,1757.125043241983,2025-01-25 09:00:00,0,True,False,False,False,False,False,True,False,False,False,False,True,False,False,False,9,5
586,587,1046,298.6349560513479,2025-01-25 10:00:00,0,False,True,False,False,False,False,False,False,True,False,False,False,False,True,False,10,5
587,588,1866,4845.822124402648,2025-01-25 11:00:00,0,False,False,False,True,False,False,False,False,True,False,False,False,False,False,True,11,5
588,589,1822,4420.091565967494,2025-01-25 12:00:00,0,False,False,False,False,True,False,False,False,True,False,False,False,False,False,True,12,5
589,590,1935,4639.483893144113,2025-01-25 13:00:00,0,False,True,False,False,False,False,True,False,False,False,False,False,True,False,False,13,5
590,591,1819,4974.590035005712,2025-01-25 14:00:00,0,False,False,False,True,False,False,False,True,False,False,False,True,False,False,False,14,5
591,592,1655,877.7372936052416,2025-01-25 15:00:00,0,True,False,False,False,False,True,False,False,False,False,False,False,False,True,False,15,5
592,593,1268,1987.247674324267,2025-01-25 16:00:00,0,False,False,False,False,True,False,False,True,False,False,False,True,False,False,False,16,5
593,594,1369,3793.609993763416,2025-01-25 17:00:00,0,False,True,False,False,False,False,False,False,False,True,False,False,False,True,False,17,5
594,595,1635,3483.142884088423,2025-01-25 18:00:00,0,False,False,False,False,True,False,False,True,False,False,True,False,False,False,False,18,5
595,596,1105,777.9405726358767,2025-01-25 19:00:00,1,False,True,False,False,False,False,False,False,False,True,False,False,True,False,False,19,5
596,597,1669,4081.007293703183,2025-01-25 20:00:00,0,False,True,False,False,False,False,True,False,False,False,False,False,True,False,False,20,5
597,598,1658,1129.958453464937,2025-01-25 21:00:00,0,False,False,False,False,True,False,True,False,False,False,True,False,False,False,False,21,5
598,599,1656,1126.849897964889,2025-01-25 22:00:00,0,False,False,False,False,True,False,False,False,False,True,True,False,False,False,False,22,5
599,600,1119,2689.502370238134,2025-01-25 23:00:00,0,False,False,False,False,True,False,False,False,False,True,False,False,False,False,True,23,5
600,601,1830,2968.770274860099,2025-01-26 00:00:00,0,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False,0,6
601,602,1786,2904.630177110678,2025-01-26 01:00:00,0,True,False,False,False,False,True,False,False,False,False,False,False,True,False,False,1,6
602,603,1603,466.5193186147968,2025-01-26 02:00:00,0,False,False,False,False,True,False,False,True,False,False,False,False,False,False,True,2,6
603,604,1057,4388.529704525598,2025-01-26 03:00:00,0,False,False,False,True,False,False,False,False,True,False,False,True,False,False,False,3,6
604,605,1950,1335.344212517643,2025-01-26 04:00:00,0,True,False,False,False,False,False,False,False,True,False,False,False,True,False,False,4,6
605,606,1345,656.2794572011928,2025-01-26 05:00:00,0,False,True,False,False,False,False,False,False,True,False,False,False,False,False,True,5,6
606,607,1740,4444.852918546197,2025-01-26 06:00:00,0,False,True,False,False,False,False,False,False,True,False,False,False,False,False,True,6,6
607,608,1473,4778.700976166469,2025-01-26 07:00:00,0,False,False,True,False,False,False,False,False,True,False,True,False,False,False,False,7,6
608,609,1116,4312.016810154599,2025-01-26 08:00:00,1,False,True,False,False,False,True,False,False,False,False,False,False,False,True,False,8,6
609,610,1829,4049.485212877142,2025-01-26 09:00:00,0,False,False,False,False,True,False,False,True,False,False,False,True,False,False,False,9,6
610,611,1790,3279.657483388718,2025-01-26 10:00:00,1,False,False,True,False,False,False,False,True,False,False,False,False,False,False,True,10,6
611,612,1126,2758.778279339605,2025-01-26 11:00:00,0,True,False,False,False,False,False,False,False,False,True,False,True,False,False,False,11,6
612,613,1392,444.0639319579366,2025-01-26 12:00:00,0,False,False,False,True,False,False,False,False,True,False,False,True,False,False,False,12,6
613,614,1907,2048.181533222787,2025-01-26 13:00:00,0,False,False,False,False,True,False,False,False,False,True,True,False,False,False,False,13,6
614,615,1640,1869.715699891447,2025-01-26 14:00:00,0,True,False,False,False,False,False,False,False,True,False,False,False,False,True,False,14,6
615,616,1057,1306.171380964028,2025-01-26 15:00:00,0,True,False,False,False,False,False,False,False,False,True,False,False,True,False,False,15,6
616,617,1633,3619.866367306039,2025-01-26 16:00:00,0,False,True,False,False,False,False,False,False,False,True,False,False,False,True,False,16,6
617,618,1512,2484.419918043066,2025-01-26 17:00:00,0,False,False,True,False,False,True,False,False,False,False,True,False,False,False,False,17,6
618,619,1750,414.4206173791632,2025-01-26 18:00:00,0,False,True,False,False,False,True,False,False,False,False,False,False,False,False,True,18,6
619,620,1801,1108.714177729559,2025-01-26 19:00:00,0,False,False,False,True,False,False,False,False,True,False,True,False,False,False,False,19,6
620,621,1095,3419.461230661384,2025-01-26 20:00:00,0,False,False,False,False,True,False,False,False,False,True,False,False,False,False,True,20,6
621,622,1637,389.8929888565979,2025-01-26 21:00:00,0,False,False,False,False,True,False,False,False,True,False,False,False,False,False,True,21,6
622,623,1117,4257.522501103355,2025-01-26 22:00:00,0,False,False,False,True,False,False,False,False,True,False,False,True,False,False,False,22,6
623,624,1559,2480.781169799732,2025-01-26 23:00:00,0,False,False,False,True,False,False,True,False,False,False,False,False,False,False,True,23,6
624,625,1600,2408.127020859974,2025-01-27 00:00:00,0,False,True,False,False,False,False,True,False,False,False,True,False,False,False,False,0,0
625,626,1487,2966.114845450993,2025-01-27 01:00:00,0,True,False,False,False,False,False,True,False,False,False,False,False,False,False,True,1,0
626,627,1236,4125.158019966494,2025-01-27 02:00:00,0,False,False,False,False,True,False,False,False,True,False,False,False,False,True,False,2,0
627,628,1884,1745.567947431943,2025-01-27 03:00:00,0,False,False,False,True,False,True,False,False,False,False,False,True,False,False,False,3,0
628,629,1896,3393.300601269727,2025-01-27 04:00:00,0,False,False,True,False,False,True,False,False,False,False,False,True,False,False,False,4,0
629,630,1271,2833.002500338997,2025-01-27 05:00:00,0,False,False,False,True,False,False,False,True,False,False,False,False,True,False,False,5,0
630,631,1188,1342.471068145412,2025-01-27 06:00:00,0,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False,6,0
631,632,1998,4394.363631912238,2025-01-27 07:00:00,0,False,False,False,False,True,False,False,False,False,True,True,False,False,False,False,7,0
632,633,1703,3989.155847818571,2025-01-27 08:00:00,0,False,False,False,False,True,True,False,False,False,False,True,False,False,False,False,8,0
633,634,1446,3295.674654945543,2025-01-27 09:00:00,0,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,9,0
634,635,1580,4254.402828180268,2025-01-27 10:00:00,0,False,True,False,False,False,True,False,False,False,False,False,False,False,True,False,10,0
635,636,1789,4337.798062789414,2025-01-27 11:00:00,0,False,False,False,False,True,False,False,True,False,False,False,False,True,False,False,11,0
636,637,1860,3544.731253808024,2025-01-27 12:00:00,0,False,False,False,False,True,True,False,False,False,False,False,False,False,True,False,12,0
637,638,1246,4186.696508534724,2025-01-27 13:00:00,0,False,False,False,True,False,True,False,False,False,False,True,False,False,False,False,13,0
638,639,1962,3490.382593729725,2025-01-27 14:00:00,0,True,False,False,False,False,False,False,False,False,True,False,False,False,True,False,14,0
639,640,1075,3403.902451083899,2025-01-27 15:00:00,0,False,False,True,False,False,True,False,False,False,False,False,False,False,True,False,15,0
640,641,1153,3096.87077729377,2025-01-27 16:00:00,0,False,False,False,False,True,False,False,False,False,True,False,False,False,False,True,16,0
641,642,1655,3766.05603139263,2025-01-27 17:00:00,0,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,17,0
642,643,1434,801.4394754124378,2025-01-27 18:00:00,0,False,False,False,True,False,True,False,False,False,False,False,False,False,False,True,18,0
643,644,1996,4405.545088402653,2025-01-27 19:00:00,0,False,False,False,True,False,False,False,True,False,False,False,True,False,False,False,19,0
644,645,1085,4360.499203448708,2025-01-27 20:00:00,0,False,False,False,False,True,False,False,True,False,False,False,False,True,False,False,20,0
645,646,1696,155.9439423424501,2025-01-27 21:00:00,0,True,False,False,False,False,False,False,False,False,True,False,False,False,False,True,21,0
646,647,1284,4130.825585318165,2025-01-27 22:00:00,0,False,True,False,False,False,False,False,False,False,True,False,False,True,False,False,22,0
647,648,1973,653.0606386924916,2025-01-27 23:00:00,0,False,False,False,False,True,False,False,False,True,False,False,False,False,True,False,23,0
648,649,1219,1682.243082753118,2025-01-28 00:00:00,0,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,0,1
649,650,1068,3720.106198895123,2025-01-28 01:00:00,0,False,False,True,False,False,False,False,True,False,False,False,False,True,False,False,1,1
650,651,1046,812.1918812810579,2025-01-28 02:00:00,0,False,False,True,False,False,False,False,True,False,False,False,False,False,False,True,2,1
651,652,1093,4091.65545035412,2025-01-28 03:00:00,1,True,False,False,False,False,False,False,False,False,True,True,False,False,False,False,3,1
652,653,1749,4162.349548009132,2025-01-28 04:00:00,0,False,True,False,False,False,False,False,False,True,False,True,False,False,False,False,4,1
653,654,1957,2542.263991466573,2025-01-28 05:00:00,0,False,True,False,False,False,False,False,False,True,False,False,True,False,False,False,5,1
654,655,1452,41.86549986699956,2025-01-28 06:00:00,0,False,False,False,True,False,False,False,False,True,False,True,False,False,False,False,6,1
655,656,1203,1442.320284542815,2025-01-28 07:00:00,0,False,False,True,False,False,False,False,False,False,True,True,False,False,False,False,7,1
656,657,1911,3088.465322694954,2025-01-28 08:00:00,0,False,True,False,False,False,False,False,False,True,False,False,True,False,False,False,8,1
657,658,1217,4906.119028356843,2025-01-28 09:00:00,0,True,False,False,False,False,False,False,False,False,True,True,False,False,False,False,9,1
658,659,1473,3162.749499813175,2025-01-28 10:00:00,0,False,True,False,False,False,False,False,True,False,False,False,False,False,False,True,10,1
659,660,1431,1306.419869510157,2025-01-28 11:00:00,0,False,False,True,False,False,False,False,False,True,False,False,True,False,False,False,11,1
660,661,1340,3173.688458467061,2025-01-28 12:00:00,0,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False,12,1
661,662,1550,2704.527044782119,2025-01-28 13:00:00,0,True,False,False,False,False,False,False,False,True,False,False,False,False,True,False,13,1
662,663,1611,3901.428521804206,2025-01-28 14:00:00,0,True,False,False,False,False,True,False,False,False,False,False,False,False,False,True,14,1
663,664,1288,543.8333877465225,2025-01-28 15:00:00,0,True,False,False,False,False,False,False,True,False,False,False,True,False,False,False,15,1
664,665,1253,3807.52923348512,2025-01-28 16:00:00,0,False,True,False,False,False,False,False,False,False,True,False,False,False,True,False,16,1
665,666,1733,2710.92022759379,2025-01-28 17:00:00,0,False,False,True,False,False,True,False,False,False,False,False,False,False,False,True,17,1
666,667,1356,4815.330099256384,2025-01-28 18:00:00,0,False,False,False,False,True,False,False,False,False,True,False,False,False,False,True,18,1
667,668,1022,1715.942108533044,2025-01-28 19:00:00,0,False,False,False,False,True,True,False,False,False,False,False,False,False,True,False,19,1
668,669,1761,3166.783246738401,2025-01-28 20:00:00,0,True,False,False,False,False,False,False,False,False,True,False,True,False,False,False,20,1
669,670,1521,4660.820246494987,2025-01-28 21:00:00,0,False,True,False,False,False,False,False,True,False,False,False,False,True,False,False,21,1
670,671,1757,521.5235426734895,2025-01-28 22:00:00,0,False,True,False,False,False,False,False,False,False,True,False,False,True,False,False,22,1
671,672,1836,4686.770151309891,2025-01-28 23:00:00,0,False,False,False,False,True,False,False,False,False,True,False,False,False,True,False,23,1
672,673,1099,3442.549754281059,2025-01-29 00:00:00,0,True,False,False,False,False,False,False,True,False,False,False,True,False,False,False,0,2
673,674,1801,348.5069249348078,2025-01-29 01:00:00,0,True,False,False,False,False,False,True,False,False,False,False,False,False,True,False,1,2
674,675,1179,1511.808199064613,2025-01-29 02:00:00,0,False,False,False,False,True,True,False,False,False,False,False,True,False,False,False,2,2
675,676,1222,3543.778722339955,2025-01-29 03:00:00,0,False,False,False,True,False,False,False,False,True,False,False,False,True,False,False,3,2
676,677,1905,346.0795013291708,2025-01-29 04:00:00,0,True,False,False,False,False,True,False,False,False,False,False,True,False,False,False,4,2
677,678,1761,2915.030596279604,2025-01-29 05:00:00,0,False,False,True,False,False,False,False,True,False,False,True,False,False,False,False,5,2
678,679,1658,1735.956454195254,2025-01-29 06:00:00,0,False,True,False,False,False,False,True,False,False,False,False,False,False,False,True,6,2
679,680,1441,3108.368433659711,2025-01-29 07:00:00,0,False,False,True,False,False,False,False,False,False,True,False,False,False,False,True,7,2
680,681,1607,238.2527487244391,2025-01-29 08:00:00,0,False,False,False,True,False,False,True,False,False,False,False,False,True,False,False,8,2
681,682,1768,4358.968662700358,2025-01-29 09:00:00,0,False,False,False,True,False,False,False,False,True,False,False,False,False,True,False,9,2
682,683,1324,4867.709956195211,2025-01-29 10:00:00,0,False,False,False,True,False,False,True,False,False,False,False,False,True,False,False,10,2
683,684,1515,4844.7004978756,2025-01-29 11:00:00,0,False,True,False,False,False,False,False,False,False,True,False,False,True,False,False,11,2
684,685,1015,3750.762640397194,2025-01-29 12:00:00,0,False,True,False,False,False,False,False,False,False,True,False,False,True,False,False,12,2
685,686,1791,659.1303382518536,2025-01-29 13:00:00,0,False,False,False,True,False,False,False,True,False,False,False,False,True,False,False,13,2
686,687,1335,3793.733347685823,2025-01-29 14:00:00,1,True,False,False,False,False,False,True,False,False,False,False,True,False,False,False,14,2
687,688,1758,132.6887131294195,2025-01-29 15:00:00,0,False,False,False,False,True,True,False,False,False,False,False,False,False,False,True,15,2
688,689,1257,120.3965221296963,2025-01-29 16:00:00,0,False,False,True,False,False,False,False,True,False,False,False,False,True,False,False,16,2
689,690,1496,1624.814993556211,2025-01-29 17:00:00,0,False,False,False,True,False,False,False,True,False,False,False,False,False,True,False,17,2
690,691,1987,2448.329520119282,2025-01-29 18:00:00,0,False,False,False,True,False,False,False,False,True,False,True,False,False,False,False,18,2
691,692,1895,3854.333014860888,2025-01-29 19:00:00,0,False,False,False,True,False,False,False,False,True,False,False,False,False,False,True,19,2
692,693,1159,3419.643929266461,2025-01-29 20:00:00,0,False,False,False,False,True,False,False,True,False,False,False,False,False,False,True,20,2
693,694,1474,2235.054504819974,2025-01-29 21:00:00,0,True,False,False,False,False,False,True,False,False,False,False,False,False,True,False,21,2
694,695,1851,1375.397064745513,2025-01-29 22:00:00,0,True,False,False,False,False,False,True,False,False,False,False,False,False,False,True,22,2
695,696,1663,4985.651255786978,2025-01-29 23:00:00,0,False,False,False,True,False,True,False,False,False,False,False,False,True,False,False,23,2
